Date,ECL_Open,ECL_High,ECL_Low,ECL_Close,ECL_Volume,GWW_Open,GWW_High,GWW_Low,GWW_Close,GWW_Volume,PGR_Open,PGR_High,PGR_Low,PGR_Close,PGR_Volume,IBM_Open,IBM_High,IBM_Low,IBM_Close,IBM_Volume,FITB_Open,FITB_High,FITB_Low,FITB_Close,FITB_Volume,CTSH_Open,CTSH_High,CTSH_Low,CTSH_Close,CTSH_Volume,PAYC_Open,PAYC_High,PAYC_Low,PAYC_Close,PAYC_Volume,DAL_Open,DAL_High,DAL_Low,DAL_Close,DAL_Volume,CTXS_Open,CTXS_High,CTXS_Low,CTXS_Close,CTXS_Volume,ALK_Open,ALK_High,ALK_Low,ALK_Close,ALK_Volume
2019-01-16,145.34194497511004,145.96975995092998,144.52097656674246,145.12945556640625,623200.0,276.4860593764145,278.2480727830521,271.8972791128328,272.1328430175781,579600.0,53.8547406193445,54.17468927599483,53.47426514762439,54.13145065307617,2555100.0,97.95581151831507,98.29419951350516,97.35154310781972,97.988037109375,4017791.0,22.5099442584228,23.080371369483743,22.413411521193986,23.04526901245117,5550200.0,62.96974105783442,63.1417376032791,62.53974604914696,62.86463165283203,3496900.0,131.8800048828125,133.47500610351562,130.10000610351562,131.3800048828125,293400.0,47.27063673495095,47.551032073503535,45.839658588042646,45.92667770385742,9823000.0,103.17063186052312,103.45917017858542,102.46853320458403,102.95904541015624,1110700.0,63.67427993007664,64.06348106676475,63.10992788892871,63.14884948730469,1261400.0
2019-01-17,145.43853939592486,147.58274002728416,145.11015202587916,147.3123016357422,1064300.0,272.34011093111866,283.6377453783517,272.34011093111866,281.99822998046875,802800.0,53.89797531326279,54.74540014212179,53.82879616055092,54.69351577758789,2939500.0,97.13399697518908,98.62452684537595,97.12594057829776,98.44727325439452,5261275.0,22.922407161941635,23.238335055619537,22.650355957078567,23.176904678344727,5731900.0,62.57796761188212,63.77238602792129,62.30086166454285,63.59083938598633,2367800.0,131.00999450683594,133.4250030517578,130.09500122070312,132.22000122070312,276800.0,45.86865880372164,46.961231209742685,45.75263455787913,46.622825622558594,7312700.0,102.92058200971522,103.81504206734658,102.41083729669084,102.97828674316406,1534200.0,63.100202606339465,63.5769792479437,62.39962860522659,62.68180465698242,1404900.0
2019-01-18,148.41341605413595,149.8911743515614,147.5151624342119,149.2247314453125,1202000.0,284.82506287084266,291.0816547635976,284.0430032619298,287.7554931640625,688700.0,54.996168492252096,55.87818623088309,54.52922238761245,55.70523834228516,3817600.0,99.317402275649,100.4856568249082,98.86621839132168,99.76053619384766,6284891.0,23.36997742224372,23.72101110317696,23.027721424571716,23.69468307495117,7051300.0,64.5463682891385,65.0050208369883,63.99215644451511,64.80435943603516,3904900.0,134.1199951171875,137.38999938964844,133.25999450683594,136.24000549316406,627400.0,47.02891569966071,47.08692967091433,46.35210078841333,46.51647186279297,7850200.0,103.9112414205365,105.05576779902732,103.36302432134542,104.58448791503906,2157700.0,63.09046743359364,63.21696449233109,62.448279577948064,63.10993194580078,1569800.0
2019-01-22,148.8673460746255,149.30197819883406,146.5203090234374,147.6986541748047,956000.0,286.08763280591285,288.3019391561081,281.282123626956,283.2514343261719,561700.0,55.40258386226681,55.78306259296331,54.44274458967293,54.72810363769531,4355000.0,99.3415940076504,99.74443958244184,97.92357809875946,98.71315002441406,10514810.0,23.826313073067148,24.53715289390414,23.81753706616149,24.18612098693848,10147800.0,64.30749456998323,64.68015255653378,63.32328760816438,63.82972717285156,3698000.0,135.10000610351562,137.14999389648438,134.5,136.5399932861328,785400.0,46.45846279212316,46.45846279212316,45.288541911019,45.5399284362793,8144400.0,104.0939724886366,104.76721891580476,103.09371541267556,104.11320495605467,3082400.0,63.0418213018407,63.38237603173222,61.874199252291206,62.23421478271485,1094000.0
2019-01-23,148.1043101366291,148.48099327173438,146.07602200059625,147.7469482421875,686300.0,284.5894204391954,287.63291598045475,278.7285902246958,280.0006408691406,1039600.0,54.390874243605445,56.39702382365705,54.17469430352537,56.19813537597656,5317600.0,105.84350395070994,108.76815592671578,104.9894744797548,107.06815338134766,23078630.0,24.38797126756381,24.484504017471195,23.922852840364413,24.194902420043945,4709600.0,63.98258826827792,64.45079812488724,63.26593740421994,64.07814025878906,3350200.0,138.19000244140625,140.00999450683594,136.6199951171875,137.02000427246094,498600.0,45.7236359183507,46.21674179953705,45.38522659471575,45.73330307006836,8099900.0,104.60371485234464,105.55587973108808,103.4207163428839,104.50753784179688,2778400.0,62.58450058125924,62.95424464904921,61.47526095435313,61.99095916748047,1121100.0
2019-01-24,147.32199126008197,147.9111639166483,146.0180799706643,146.73281860351562,793500.0,271.55805914057044,277.9653853342683,264.5005455660677,269.6923828125,1596400.0,55.84359511716788,56.43160472765269,55.46311637000501,56.414306640625,3964300.0,106.85867708672816,107.32597381748826,105.89184517880008,106.77810668945312,6613753.0,24.0544889232566,24.3528665208436,23.966730510933505,24.265108108520508,4886800.0,64.13549160736054,65.1196911806919,63.94438029351145,65.09102630615234,3336000.0,137.67999267578125,138.52999877929688,135.14999389648438,138.49000549316406,667800.0,46.66150936168205,46.94190473891806,45.60761267512703,45.946022033691406,9057200.0,96.21694407443276,99.92943367313912,96.21694407443276,97.96739196777344,5539300.0,63.94672537760942,64.80297829380143,63.6158954944774,64.0051040649414,1984600.0
2019-01-25,147.68899413381178,149.7848991705544,147.68899413381178,148.63552856445312,722000.0,271.27536666786733,275.1009218944304,268.637062634154,274.9784240722656,815900.0,56.889901078530286,56.91584160996252,56.059771086265165,56.466190338134766,3193300.0,107.05204717448466,108.31697866565617,106.69753998607584,107.93830871582033,5969940.0,24.50205503113776,24.58981344242753,24.230005462606677,24.379194259643555,3962600.0,67.1263084624721,67.19319559566853,66.1707738224369,66.90653228759766,4073900.0,140.0,143.1199951171875,139.10499572753906,143.0500030517578,528600.0,46.0717135985486,46.55515234065994,45.34655548538159,46.11038589477539,11839200.0,98.54446953877763,98.89071265314152,96.65937221492727,98.72721099853516,2526600.0,62.50665413191203,63.17803871144795,60.83306623433788,61.76716232299805,3485700.0
2019-01-28,147.9207910581285,149.697976704776,147.8821633156698,149.6883087158203,708600.0,272.5097105219848,274.2717237411631,270.2765695434388,272.2458801269531,432700.0,56.24136706651946,56.448897936160336,55.94735895368144,56.37971878051758,2943600.0,107.23736035848724,108.61509439118532,106.81840195618274,108.18002319335938,5604154.0,24.238782768995573,24.50205634310952,24.1422483440226,24.29143714904785,3901500.0,66.18988795035709,66.29499735452175,65.30124035433408,65.88411712646484,2771000.0,141.0,144.05999755859375,139.42999267578125,144.0,634900.0,45.85899754532309,46.8355421426234,45.76231127608951,46.41978454589844,8212100.0,98.05395736987091,98.16937418742704,97.09217257041036,98.08281707763672,1951800.0,61.30984620692183,63.53806143566615,61.30984620692183,62.78883361816406,1627400.0
2019-01-29,149.7752336126781,150.60585527289672,149.35990804478206,149.71726989746094,887600.0,273.54620985670846,279.1149436778129,271.614597457084,279.05841064453125,423300.0,56.40566746065639,56.95043848240498,56.37972032861234,56.90719985961914,4549700.0,108.19611456426416,109.09848237227511,107.64018465073704,108.22834014892578,5268807.0,24.26510772282128,24.38797016766168,24.045712532427142,24.072040557861328,4093700.0,65.93189582332342,66.15167201706777,65.33946167118108,65.60701751708984,2902300.0,144.52000427246094,145.27999877929688,141.36000061035156,141.6699981689453,900800.0,46.80653098583792,46.88388294196244,46.28441634703024,46.622825622558594,7476500.0,98.1982183253393,98.57331377865758,96.52471496916272,97.322998046875,1797200.0,62.7596411809112,63.23641777175754,62.04933871063242,62.81801986694336,1480900.0
2019-01-30,150.2871434599804,151.9194271116311,149.77524114986858,151.5234375,729700.0,281.7438322366527,281.7438322366527,274.05502374281707,278.9830017089844,673600.0,57.04556283445973,57.90163353778908,56.63914349730988,57.72004318237305,4128200.0,107.96247741720734,108.7923442249366,107.35821545769456,108.26864624023438,4707941.0,24.07204383450747,24.089595853852742,23.65957974915699,23.72978782653809,6513000.0,65.67389782540194,66.98297559279585,65.49234391424194,66.69631958007812,3646100.0,143.1699981689453,146.1199951171875,142.3300018310547,145.55999755859375,349900.0,46.77753304883705,48.77896911741824,46.758195056828434,48.60493087768555,13005200.0,97.34223270439183,97.78465280447676,96.86134033414716,97.6788558959961,2194200.0,63.0710079535651,63.66454935326114,62.13691183851954,62.91532897949219,1601700.0
2019-01-31,150.92459092688327,153.4454746353426,150.277469442661,152.76937866210938,2186600.0,278.5025153791374,280.61315887894904,274.97845961847776,278.3329162597656,654100.0,57.607631997346594,58.24752276374325,57.47792271566519,58.18699264526367,5243800.0,108.32504842508138,108.54257758871007,107.75299919098217,108.30087280273438,5108664.0,23.57182049614315,23.721009297024533,23.16813246334838,23.53671646118164,6898500.0,66.75366159436753,67.18364933755409,66.32367385118096,66.5816650390625,3504100.0,145.9199981689453,149.27999877929688,145.9199981689453,148.24000549316406,454400.0,48.41155227281868,48.74029074416076,47.464012840913774,47.79275131225586,8287100.0,97.72694646765603,98.66949138871162,97.29414627665795,98.62140655517578,1935900.0,62.74990638716865,62.963971458675495,61.49471643526632,62.22447967529297,1650100.0
2019-02-01,153.0784411521213,154.0636031358018,152.5955134095302,153.5323944091797,1221900.0,278.4742423663501,281.687337577884,274.6015566988235,275.5909423828125,428800.0,58.62175854288224,59.16072520737301,58.118717049802285,59.10683059692383,3895000.0,108.74399657286902,108.92930012882842,107.43877027655545,108.04304504394533,3981076.0,23.65080140811858,23.78243818321031,23.466508583908222,23.58059501647949,3651800.0,66.83964816477048,67.78563274991976,66.67720901828463,67.02120208740234,3218600.0,148.0500030517578,150.8800048828125,147.38999938964844,150.85000610351562,539700.0,47.98612599861663,48.8176411458877,47.92811202729148,48.26651763916016,6172900.0,98.6598802626612,100.09293746881364,98.48675871617174,99.82363891601562,2235100.0,62.4385449739976,63.44075203242655,61.84500728588391,62.62342071533203,1105200.0
2019-02-04,153.5227304060983,154.07327512107574,151.74555980431356,153.744873046875,852000.0,275.7983275625236,281.72509677331334,274.5639745707116,281.3670349121094,307200.0,58.92717008931971,59.32241550559347,58.53193152637887,59.31343078613281,2550200.0,107.97857786617622,108.92929695710528,107.14872401270378,108.92123413085938,4149064.0,23.52794142479424,23.826319038888222,23.405080645056447,23.81754302978516,5906100.0,66.95431038153045,68.3302825640906,66.83009350566344,68.12006378173828,3382100.0,155.2100067138672,156.8800048828125,153.4499969482422,155.9600067138672,862500.0,48.334205602630014,48.73062521168156,47.918448001875376,48.672611236572266,5356200.0,99.8717081801161,101.468274119705,99.06381264767408,100.89120483398438,1415200.0,62.89586758040946,63.06127881840227,61.73797777915517,62.74018859863281,1036600.0
2019-02-05,155.60903489937797,156.83567594218752,152.92395684445276,153.24269104003906,2036400.0,281.3198785224173,282.8557600181752,278.5779107992841,282.66729736328125,357600.0,59.43918427367477,59.96018830373545,59.26851573876908,59.76256561279297,3134800.0,108.99376930189844,109.42884051939112,108.70372611002816,109.21131134033205,5647249.0,23.79121720278184,23.808767547523747,23.45773554489628,23.598148345947266,4239800.0,68.17739915225705,68.67428127703113,67.9480728662889,68.04362487792969,3978100.0,156.99000549316406,158.05999755859375,154.57000732421875,156.9600067138672,1025900.0,48.701618592287886,49.36876642714406,48.36321294297312,48.865989685058594,8727600.0,101.30479209513838,102.0742155123103,101.0835783682772,102.02613067626952,1992100.0,62.85694217785719,63.46994808228576,62.62342000754609,62.9931640625,975800.0
2019-02-06,152.81769998258338,154.15058565145637,152.77905749890596,153.73526000976562,1142600.0,282.1867162983828,287.9910142215454,281.47059284356493,285.993408203125,409300.0,59.7266370843565,60.7776299246212,59.49308921170455,60.69678115844727,3163300.0,108.9454024102994,110.0975377672899,108.9051140005282,109.83165740966795,5104166.0,23.46650946026566,23.70345666859102,23.369975040462183,23.448957443237305,4481600.0,66.90654084046336,71.36889372037835,66.88743335288643,71.18733978271484,7242000.0,170.0,179.22000122070312,166.41000366210938,169.13999938964844,2739400.0,48.50823606146936,49.09803184948056,48.20850643620393,48.84664535522461,6228100.0,102.23772979312496,102.81479922033478,101.3144099041862,101.5644760131836,1469500.0,62.61369105692984,63.07101058959961,62.12718217937244,63.07101058959961,909100.0
2019-02-07,152.88527034247716,153.6386512391971,151.83249131752967,153.19435119628906,698700.0,284.09954315159086,288.80139018817465,283.3551530503381,285.5600280761719,391700.0,60.39137239261866,60.97524895807281,60.16680237411074,60.83152770996094,3058600.0,108.85360209575865,109.60347853119067,107.68804262119954,108.56017303466795,4580852.0,23.88774988915359,24.177351499726097,23.37875306833365,23.501615524291992,8603200.0,70.88155720031617,71.13954833567169,68.24427965262971,69.74446868896484,5880600.0,166.4499969482422,172.4600067138672,165.1199951171875,168.1699981689453,1268900.0,48.672610469736846,48.991678106949095,48.314866849727736,48.74029159545898,5673900.0,100.89121990550228,101.53561391518842,100.2756782637371,101.10281372070312,2505200.0,62.915331804441976,63.528330319595256,62.68180219754289,63.46995162963867,958400.0
2019-02-08,152.67282751326647,153.75458125160432,151.82286972583566,153.73526000976562,747200.0,284.9921105076635,286.1752394711751,282.60690403083413,284.3579406738281,362100.0,60.45424329404207,61.41540256510045,60.37339453491941,61.40641784667969,2564100.0,107.8673433960378,108.98400115966795,107.74508292650758,108.98400115966795,3399291.0,23.44895939519612,23.58059786001427,22.957514594460235,23.19446182250977,5134700.0,69.2380351735479,70.27001427527114,68.9704866560975,69.90691375732422,4613200.0,166.77000427246094,176.1999969482422,165.97999572753906,175.9600067138672,962400.0,48.4115530606566,48.85631579725601,48.26651996951367,48.79830551147461,4456600.0,100.6603842537676,101.43942746645362,100.631524550698,101.40095520019533,1259700.0,62.95424553518549,63.51859761254778,62.37043636915458,63.50886535644531,723900.0
2019-02-11,153.94770475079773,155.0101516765557,153.5903429383996,154.6334686279297,827900.0,285.8628963082604,290.8983004450822,285.5221690088446,290.425048828125,368800.0,61.49625323995455,62.17894801730718,61.10100781306622,62.12505340576172,3861600.0,109.45674780403382,110.15770955615363,109.14701174456646,109.21222686767578,3237475.0,23.290998040696813,23.39630681202314,23.124257199935265,23.352428436279297,4608400.0,70.08847289729265,70.58535505291687,69.63937039553093,69.72537231445312,3986100.0,176.52000427246094,177.36000061035156,170.07000732421875,172.2100067138672,1128700.0,48.93366622924805,49.33975297037055,48.92399538969107,48.93366622924805,6963900.0,101.814534480343,102.33389912720094,100.64115590831234,101.02587127685548,1904300.0,63.67427451636689,64.6667492081968,63.6353529213001,64.51107025146484,1050300.0
2019-02-12,155.4834256822405,157.0674282290594,154.64313605162027,156.83563232421875,915200.0,292.28015466584327,298.0254355909672,291.466175839738,295.8011474609375,488700.0,62.48435658882863,62.897564579534965,62.20589197306263,62.25080871582031,4762700.0,110.15769775882258,111.01353395362072,109.92133361661686,110.89127349853516,3469791.0,23.580592209047047,23.905296104024917,23.536712173339087,23.756107330322266,4928400.0,70.15535612143742,70.346467436065,69.63936650716981,70.18402099609375,3404000.0,174.0800018310547,174.69000244140625,171.88499450683594,173.33999633789062,716100.0,49.17539067409371,49.37843406568272,48.227851158333344,48.23751831054688,8301700.0,101.92994812682282,101.92994812682282,101.08357287474504,101.41058349609376,1726300.0,64.80297325832566,65.81491249348556,64.51107242081166,64.89054870605469,1588100.0
2019-02-13,157.36682812905875,158.1878111918075,156.74868120411583,157.0963897705078,965700.0,296.65308057976466,297.7415536109187,290.6995666630334,296.5489501953125,399300.0,62.879594150711576,63.77787406715032,62.60112956968177,63.59822082519531,4510000.0,111.60039754719206,112.41547596148834,111.18470157166897,112.08943939208984,4448638.0,23.79999344624829,23.887750192379134,23.466511785081583,23.492839813232425,5262400.0,70.86244696678723,71.04399357716078,69.92601988374136,70.30823516845703,2998300.0,174.0,175.27999877929688,172.00999450683594,173.05999755859375,613300.0,48.39221512697672,49.04969208114439,48.23751488413402,48.74029159545898,5754900.0,101.82416005634816,102.09345862798372,100.7469584319702,100.9970245361328,1181000.0,65.1435382616883,65.64951167114923,64.76406191636093,64.90028381347656,868600.0
2019-02-14,156.11122492257627,156.92253998337614,155.33853759609713,156.09190368652344,805600.0,294.81684753997894,297.87403460118776,292.4316408244992,295.1291809082031,296000.0,63.15807775934194,63.84975734124756,62.708937665810375,63.517391204833984,5961800.0,111.80416864701938,112.15464952822366,111.02169123182784,111.24176788330078,2917712.0,23.28221541477411,23.44017852687593,23.133026636245507,23.273439407348636,4670700.0,69.81136870539908,70.3655806275264,69.6775944193893,69.86870574951172,1496200.0,172.08999633789062,178.67999267578125,172.08999633789062,178.3800048828125,1184200.0,48.41155614148219,49.04969514410063,48.30519902632162,48.80797576904297,5780000.0,101.06434627178848,102.44931136290748,100.48727687233594,102.14154052734376,1993500.0,64.61810947928132,65.26029730560413,63.9078032868802,64.77378845214844,741500.0
2019-02-15,157.7725200812248,158.58383525806062,156.67144527329418,157.8980712890625,1209400.0,298.14852360538845,299.78598462568954,295.72547759736267,299.6818542480469,328100.0,64.13719511756102,64.46955434048061,63.82279847966435,64.01143646240234,4789700.0,112.13834019220585,112.63553880200897,111.9834786769622,112.50513458251952,4020929.0,23.51916265236256,23.914074646338463,23.40507789513196,23.843868255615234,4904500.0,70.432478119454,70.75736378332296,69.830493743958,70.28914642333984,2875200.0,179.27999877929688,182.5249938964844,177.64999389648438,182.47000122070312,728200.0,49.20439060272395,49.76518126862667,48.894990127861966,49.38809967041016,6492000.0,102.85327113428288,103.05524506620844,101.80492186342842,102.42046356201172,1675900.0,65.45849973464097,65.65413631489173,64.64662471783832,64.8716049194336,837800.0
2019-02-19,159.36618112021458,162.57282892961993,157.91739765548536,161.59730529785156,2009800.0,298.7353088850573,299.9373863289061,297.34394814897627,297.81719970703125,293000.0,63.97551118335609,64.7210853270618,63.93059443606455,64.5054931640625,3478300.0,112.3258199833616,113.05123901367188,111.95902557929432,113.05123901367188,3541442.0,23.77366414852137,24.265108930790728,23.65080337141716,24.142248153686523,5149300.0,69.95468263093777,70.2986756477254,69.41002823604902,69.92601776123047,3955700.0,181.1999969482422,182.41000366210935,179.42999267578125,179.55999755859375,657000.0,49.31074890708408,50.49034055140619,49.31074890708408,50.10358810424805,7904800.0,102.11267081772118,102.85324908048922,101.66063087459888,102.21846771240234,1187400.0,64.42165131160397,64.72487867938561,63.12069605181107,63.15003967285156,2073300.0
2019-02-20,160.00364735709297,160.96950298802395,158.94120026795397,159.64627075195312,1774900.0,297.28715246416,297.28715246416,292.6398188199302,294.4003295898437,477200.0,64.7210848584776,65.10734558105469,64.39770346965338,65.10734558105469,5379300.0,113.10015681405572,113.4913955616895,111.8449379192316,112.48069763183594,3976892.0,24.115916052991736,24.51960402562088,24.028157652519987,24.51082801818848,5303400.0,70.20389093422077,70.33803912509349,68.85289854670079,69.22657775878906,3171400.0,179.3800048828125,182.5500030517578,175.85000610351562,177.0399932861328,801500.0,49.48478692998878,49.92954966049656,48.89499111032448,49.54280090332031,7497300.0,102.33388342895472,102.90133282368546,101.07394060680814,101.34324645996094,2208100.0,62.35773359404647,62.99353942912851,61.85887336710406,61.956687927246094,2483400.0
